#{"t_start": 1696590095.593497, "env_id": "None"}
r,l,t
73.509355,240,8105.069025
85.10972,240,8125.198035
71.07406,240,8145.33867
184.228215,240,8165.444998
292.818015,240,8185.751943
191.580616,240,8205.799261
35.697794,240,8225.899973
80.053322,240,8246.092321
-2.695187,240,8266.127867
87.238443,240,8286.120473
-10.417531,240,8306.169561
-21.867797,240,8326.294871
165.308903,240,8346.361135
139.806135,240,8366.643562
168.105225,240,8387.534728
62.999517,240,8407.678549
183.837606,240,8427.863771
43.228933,240,8447.880322
154.227081,240,8467.923346
189.179904,240,8487.933511
283.127789,240,8508.01359
143.411911,240,8528.033233
281.538999,240,8548.09069
287.36198,240,8568.188597
282.178941,240,8588.341365
180.042049,240,8608.348423
386.09727,240,8628.317528
386.908326,240,8648.922133
180.610421,240,8669.206976
389.779117,240,8689.29336
479.423974,240,8709.331486
593.306404,240,8729.331681
185.032129,240,8749.336047
480.84154,240,8769.464334
492.426534,240,8789.544325
172.094126,240,8809.548194
283.945085,240,8829.989457
589.33899,240,8850.434047
481.714337,240,8870.840892
270.951442,240,8891.231349
684.790835,240,8911.630324
579.674387,240,8932.225162
491.426188,240,8952.829748
262.259513,240,8973.038198
388.83106,240,8993.015346
373.92227,240,9013.053937
378.652347,240,9033.127586
371.517593,240,9053.26547
590.597566,240,9073.35766
690.779392,240,9093.358365
49.726753,240,9113.388053
245.215207,240,9133.436159
337.790779,240,9153.42898
486.551357,240,9173.445231
259.885747,240,9193.506227
593.483916,240,9213.555804
17.196575,240,9233.619335
-518.090514,238,9253.403362
379.307174,240,9273.749922
483.32611,240,9293.771182
679.092964,240,9313.7785
794.310041,240,9333.875988
157.409037,240,9353.88969
485.263524,240,9373.897533
64.575448,240,9393.834789
471.262388,240,9414.134871
682.076926,240,9434.131306
495.236263,240,9454.265904
479.840229,240,9474.357146
391.941277,240,9495.235101
162.250474,240,9516.35322
285.958938,240,9536.388503
685.888549,240,9556.934062
392.346274,240,9578.104536
481.627257,240,9599.253481
479.424586,240,9620.265987
585.118718,240,9641.399029
160.839589,240,9662.581279
379.3879,240,9683.68485
490.071356,240,9704.738879
155.189405,240,9725.871494
-517.092023,211,9744.536951
345.176552,240,9765.571677
480.845571,240,9786.769949
990.56499,240,9807.884913
473.082259,240,9828.925945
481.501277,240,9849.963495
587.575745,240,9870.978403
275.426065,240,9892.231889
391.039047,240,9913.498548
688.053208,240,9934.676734
383.779045,240,9955.640188
479.491166,240,9976.536547
483.552225,240,9997.46295
-650.143657,164,10011.862687
580.305736,240,10033.17893
278.132518,240,10054.463841
664.219902,240,10075.792934
985.306625,240,10097.073172
371.636627,240,10118.568424
135.730314,240,10139.796974
683.064729,240,10161.228917
478.626025,240,10182.388274
373.00158,240,10203.640642
262.982227,240,10224.538972
464.678664,240,10245.589043
385.222386,240,10266.721682
582.504753,240,10287.898244
478.954702,240,10309.012689
132.549105,240,10330.090459
576.166534,240,10351.279012
680.010183,240,10372.290366
374.132343,240,10393.44659
270.748663,240,10414.479024
485.619826,240,10435.580925
485.866046,240,10456.950612
479.564496,240,10477.881962
782.162243,240,10498.712645
481.09206,240,10518.779145
478.424833,240,10538.839035
584.888166,240,10558.945059
480.661374,240,10579.058347
785.879403,240,10599.163038
680.683837,240,10619.267942
582.420824,240,10639.314969
483.92687,240,10659.455668
373.259478,240,10679.524293
795.913071,240,10699.69857
477.625871,240,10720.171076
581.555742,240,10740.430517
374.350541,240,10760.464447
687.08193,240,10781.013662
480.082229,240,10801.082209
591.500917,240,10821.159402
587.615824,240,10842.014305
686.924248,240,10863.354968
473.243724,240,10883.458827
689.074357,240,10903.584113
583.308025,240,10923.695836
373.883435,240,10944.913095
377.301589,240,30976.417382
691.888866,240,30997.344646
576.273579,240,31018.230757
891.267297,240,31038.97384
472.539773,240,31060.582508
481.985785,240,31080.807694
582.282061,240,31100.91063
476.443253,240,31122.295351
685.538202,240,31143.674483
690.149994,240,31163.719491
581.682402,240,31183.610709
683.846564,240,31203.509918
578.870543,240,31223.397685
268.263607,240,31243.341007
885.127861,240,31263.407204
688.973687,240,31283.732914
582.318605,240,31303.632675
691.936518,240,31323.899513
258.991815,240,31343.810415
473.503103,240,31363.780144
687.523223,240,31383.715367
688.933858,240,31403.850915
481.736687,240,31423.777719
579.460142,240,31443.651735
789.104588,240,31463.560245
587.081155,240,31483.542172
592.481195,240,31503.415321
376.331193,240,31523.378997
687.563079,240,31543.376467
478.706898,240,31563.454698
480.044948,240,31583.508861
589.603991,240,31603.527475
485.363089,240,31623.705298
584.737004,240,31643.878409
688.324271,240,31663.9794
680.849593,240,31684.133073
368.866012,240,31704.791435
583.129168,240,31725.177846
676.893194,240,31745.468022
579.975955,240,31765.774751
476.46977,240,31786.032928
589.715073,240,31806.323881
587.909642,240,31826.571975
986.678493,240,31846.815263
683.223899,240,31867.238533
470.638016,240,31888.017396
786.248952,240,31908.258411
585.19601,240,31928.58595
482.263173,240,31948.895875
361.286653,240,31969.167591
686.639941,240,31989.470869
585.150558,240,32009.826261
584.383077,240,32030.035604
583.349912,240,32050.299023
483.049272,240,32070.637271
250.740727,240,32090.873388
687.311793,240,32111.118057
687.217633,240,32131.436722
688.371826,240,32151.747703
366.425714,240,32172.02439
471.114553,240,32192.317976
265.664388,240,32212.669758
578.420585,240,32233.17101
577.332428,240,32253.487021
584.639425,240,32273.795429
578.19063,240,32294.099381
365.982755,240,32314.422022
370.208358,240,32334.68774
781.696954,240,32355.018312
586.094077,240,32375.263826
790.453139,240,32395.572375
690.128717,240,32415.801044
785.682776,240,32436.095003
789.949894,240,32456.347297
684.25264,240,32476.685467
374.247079,240,32496.98995
580.69881,240,32517.220106
580.515617,240,32537.50412
893.164801,240,32557.986112
785.902184,240,32578.257613
476.260972,240,32598.55235
687.450137,240,32618.89716
785.08855,240,32639.231188
583.779664,240,32659.508441
552.30579,240,32679.84297
476.700156,240,32700.170116
992.041308,240,32720.486571
783.286439,240,32740.768241
476.609006,240,32761.005314
467.011457,240,32781.453009
578.11166,240,32801.781977
784.324977,240,32822.095846
475.555356,240,32842.384491
989.717934,240,32862.933468
585.807215,240,32883.35981
689.224835,240,32903.690315
677.448895,240,32924.04737
790.638287,240,32944.400535
685.309694,240,32964.727883
892.574714,240,32985.01154
373.322993,240,33005.354661
579.161213,240,33025.637994
685.228225,240,33046.01019
472.823969,240,33066.289737
687.443431,240,33086.642348
583.774255,240,33106.941725
689.69558,240,33127.23842
582.676215,240,33147.855115
680.244012,240,33168.128088
568.380882,240,33188.527212
792.279201,240,33208.819609
670.770341,240,33229.164779
690.731219,240,33249.450738
788.199441,240,33269.771804
583.091404,240,33290.073432
786.534978,240,33310.432717
479.848949,240,33330.709408
690.505051,240,33351.024315
373.604166,240,33371.408907
783.206076,240,33391.66816
581.501954,240,33412.218268
786.707239,240,33434.204976
479.167807,240,33454.708759
888.959396,240,33475.287443
686.833311,240,33495.736311
685.107058,240,33516.242908
574.805541,240,33536.75837
681.179312,240,33557.264524
478.739589,240,33577.67049
682.188131,240,33598.15193
481.598528,240,33618.676233
687.926392,240,33639.110759
685.134576,240,33659.565246
585.662143,240,33680.352592
687.345333,240,33700.812275
687.06417,240,33721.283727
787.696957,240,33741.823696
681.433364,240,33762.371533
363.062249,240,33782.85294
887.094832,240,33803.349031
788.504614,240,33823.899074
675.555622,240,33844.463597
686.606176,240,33864.978938
689.891539,240,33885.481009
474.270327,240,33905.942201
576.915907,240,33926.565285
783.912315,240,33947.074594
790.226977,240,33967.598218
890.185173,240,33988.114022
990.589339,240,34008.621706
683.957155,240,34029.186059
789.610616,240,34049.864358
575.98957,240,34070.360389
583.98071,240,34090.965822
582.741166,240,34111.50287
480.541426,240,34132.091309
690.826066,240,34152.582591
678.915252,240,34173.080528
686.500023,240,34193.567182
577.039371,240,34214.022678
785.326077,240,34234.51944
787.675079,240,34255.016646
686.425974,240,34275.560486
583.999993,240,34296.045299
783.497844,240,34316.537598
685.135631,240,34337.029637
688.336854,240,34357.643553
987.67876,240,34378.157754
585.277761,240,34398.671228
688.886246,240,34419.212792
893.64672,240,34439.738695
585.242178,240,34460.202174
1094.52068,240,34480.709202
785.016166,240,34501.227902
687.591925,240,34521.736402
889.126324,240,34542.271606
892.176161,240,34562.917387
787.397581,240,34583.475144
786.533852,240,34604.02738
787.029732,240,34624.549698
789.985145,240,34645.082767
786.851239,240,34665.627681
785.38471,240,34686.126077
585.162,240,34706.666483
684.266322,240,34727.29221
252.23904,240,34747.85115
1190.690045,240,34768.346837
788.920753,240,34788.852074
684.080909,240,34809.337579
680.9282,240,34829.819891
686.40343,240,34850.386117
480.574718,240,34870.891553
786.353084,240,34891.393192
991.398671,240,34911.891808
784.72969,240,34932.791418
790.369096,240,34954.813299
788.859852,240,34975.780945
989.276035,240,34996.395504
786.932035,240,35016.902612
685.556514,240,35037.379106
582.474205,240,35057.907139
581.536323,240,35078.416631
371.142505,240,35098.997509
785.620753,240,35119.495935
687.415003,240,35140.04104
791.720511,240,35160.595333
681.382009,240,35181.111452
684.053395,240,35201.616657
687.159,240,35222.075698
778.687804,240,35242.638588
787.946549,240,35263.263942
477.243459,240,35283.728789
579.528323,240,35304.236091
473.89371,240,35324.850525
988.788199,240,35345.388084
782.895362,240,35365.871801
678.316457,240,35386.416741
476.263313,240,35406.969445
681.912595,240,35427.51939
681.987978,240,35447.99446
583.122075,240,35468.634456
787.626352,240,35489.271402
683.724916,240,35509.789817
684.173974,240,35530.637622
579.506903,240,35551.248964
788.118913,240,35571.836029
689.484185,240,35592.349965
788.019872,240,35612.988215
584.067565,240,35633.521896
788.673827,240,35654.024925
686.590847,240,35674.558123
678.498518,240,35695.04464
992.26219,240,35715.561332
787.79236,240,35736.11302
582.297663,240,35756.639963
786.927388,240,35777.211419
366.254911,240,35797.736784
885.328415,240,35818.290088
789.934147,240,35838.86083
887.864112,240,35859.621776
1090.736099,240,35880.18168
788.213446,240,35900.747818
788.18909,240,35921.257219
786.943329,240,35941.782283
482.513591,240,35962.333037
477.540999,240,35982.864215
887.201707,240,36003.34286
791.945999,240,36023.882292
685.731086,240,36044.384703
481.355705,240,36064.908671
785.177876,240,36085.451188
579.601709,240,36105.967143
785.054674,240,36126.496663
577.615068,240,36147.117894
686.657357,240,36167.668918
476.731785,240,36188.14993
681.818357,240,36208.658172
583.398993,240,36229.185488
577.310414,240,36249.699065
475.0308,240,36270.181226
583.066399,240,36290.709443
688.89557,240,36311.193035
788.940913,240,36331.675426
790.953829,240,36352.186123
480.056333,240,36373.027521
377.766278,240,36393.548176
787.326152,240,36414.09676
789.153866,240,36434.610215
790.095616,240,36455.100909
791.596166,240,36475.676668
683.801727,240,36496.200013
685.97731,240,36516.817235
680.237392,240,36537.33588
686.348453,240,36557.948706
584.92686,240,36578.477192
580.10059,240,36598.999249
583.095374,240,36619.535101
887.617034,240,36640.041017
785.965822,240,36660.509733
483.188487,240,36681.03113
683.59124,240,36701.512536
892.984984,240,36721.99513
683.367794,240,36742.560027
782.897376,240,36763.229996
585.918174,240,36783.796067
-891.787664,220,36802.638155
892.063633,240,36823.11862
990.306084,240,36843.606329
580.461057,240,36864.11376
787.351407,240,36884.615584
688.739875,240,36905.118483
683.322943,240,36925.621347
690.035155,240,36946.119706
583.847727,240,36966.611824
887.060083,240,36987.104778
989.883097,240,37007.595071
687.614813,240,37028.09756
991.843922,240,37048.695606
989.713847,240,37069.163704
684.688808,240,37089.681465
788.426935,240,37110.261349
787.92958,240,37130.806878
986.394667,240,37151.364836
890.168218,240,37171.88189
574.960381,240,37192.404413
688.819431,240,37212.995162
483.355609,240,37233.861212
986.717427,240,37254.433618
788.367573,240,37274.953137
784.587608,240,37295.451415
784.610336,240,37315.935603
470.048059,240,37336.483066
991.317341,240,37357.05148
788.564647,240,37377.582227
886.207796,240,37398.110814
581.49153,240,37418.760239
573.340669,240,37439.275099
471.760821,240,37459.81802
480.185602,240,37480.370411
685.162348,240,37500.858667
791.162244,240,37521.340204
680.303171,240,37541.853058
888.897525,240,37562.383576
681.258979,240,37582.917512
987.173221,240,37603.417384
793.339387,240,37623.925343
788.649689,240,37644.431659
677.187769,240,37665.126456
785.856689,240,37685.614371
785.91198,240,37706.159605
887.176002,240,37726.684447
687.67553,240,37747.18799
787.838568,240,37767.675005
683.425971,240,37788.218666
786.151018,240,37808.780996
681.039146,240,37829.28623
888.829247,240,37849.799923
582.078946,240,37870.363664
988.969061,240,37890.908497
892.92988,240,37911.415707
475.25474,240,37931.882467
788.555535,240,37952.466085
682.639365,240,37972.984566
582.555891,240,37993.46453
676.78754,240,38014.007617
987.001445,240,38034.591699
883.989697,240,38055.110816
685.163867,240,38075.673554
677.751641,240,38096.175997
787.983998,240,38116.691461
885.940471,240,38137.212916
583.289233,240,38157.674248
873.067159,240,38178.516652
685.17739,240,38199.157042
685.354642,240,38219.652832
993.452586,240,38240.255381
788.342292,240,38260.882506
982.442389,240,38281.427958
784.162527,240,38301.955375
474.758334,240,38322.598648
584.095623,240,38343.149697
686.902303,240,38363.713206
574.880821,240,38384.246522
689.195448,240,38404.750628
